source_category,nsi_id,display_name,tags_brand,brand_wikidata,location_include,location_exclude,match_names_count,match_input_name,match_slug,match_status,matched_image_svg,matched_image_png
convenience,alltownfresh-790588,Alltown Fresh,Alltown Fresh,Q119591365,us-ct.geojson|us-ma.geojson|us-nh.geojson|us-ny.geojson,,0,Alltown Fresh,alltown-fresh,only_png,,alltown-fresh.png
clothes,allyfashion-392c8b,Ally Fashion,Ally Fashion,Q19870623,au,,0,Ally Fashion,ally-fashion,only_png,,ally-fashion.png
pharmacy,almagyogyszertar-3674c9,Alma Gyógyszertár,Alma Gyógyszertár,Q105626221,hu,,0,Alma Gyógyszertár,alma-gyogyszertar,only_png,,alma-gyogyszertar.png
supermarket,alnaturasupernaturmarkt-f97a5b,Alnatura Super Natur Markt,Alnatura,Q876811,ch|de,,0,Alnatura,alnatura,both,alnatura.svg,alnatura.png
convenience,alohaislandmart-f1e40b,Aloha Island Mart,Aloha Petroleum,Q4734197,us,,0,Aloha Petroleum,aloha-petroleum,only_png,,aloha-petroleum.png
fast_food,alohapoke-34e6e8,Aloha Poké,Aloha Poké,Q95691125,es,,0,Aloha Poké,aloha-poke,no,,
fast_food,alohapokeco-6b3f2b,Aloha Pokē Co,Aloha Pokē Co,Q111231031,us-dc.geojson|us-fl.geojson|us-ga.geojson|us-il.geojson|us-mn.geojson|us-tx.geojson|us-wi.geojson,,0,Aloha Pokē Co,aloha-poke-co,only_png,,aloha-poke-co.png
books,alphabuchhandlung-65e1d5,Alpha Buchhandlung,Alpha Buchhandlung,Q294493,de,,0,Alpha Buchhandlung,alpha-buchhandlung,no,,
pharmacy,alphapharm-091dbc,Alpha Pharm,Alpha Pharm,Q116487265,za,,0,Alpha Pharm,alpha-pharm,only_png,,alpha-pharm.png
pet,alphazoo-28b0e3,AlphaZoo,AlphaZoo,,hu,,0,AlphaZoo,alphazoo,no,,
pharmacy,alphegalekarna-550654,Alphega lékárna,Alphega lékárna,Q136759253,cz,,0,Alphega lékárna,alphega-lekarna,only_png,,alphega-lekarna.png
pharmacy,alphegapharmacy-7f7034,Alphega Pharmacy,Alphega Pharmacy,Q123271999,cz|de|es|fx|gb|it|nl|pt|ro|tr,,0,Alphega Pharmacy,alphega-pharmacy,no,,
clothes,alpinepro-767de9,Alpine Pro,Alpine Pro,Q67808020,cz|pl|sk,,0,Alpine Pro,alpine-pro,only_png,,alpine-pro.png
doityourself,alsford-ae8e02,Alsford,Alsford,Q100298902,gb,,0,Alsford,alsford,only_png,,alsford.png
convenience,altaconvenience-f1e40b,Alta Convenience,Alta Convenience,Q110311797,us,,0,Alta Convenience,alta-convenience,only_png,,alta-convenience.png
clothes,altardstate-0a21d9,Altar'd State,Altar'd State,Q71022008,us,,0,Altar'd State,altard-state,only_png,,altard-state.png
trade,altorfercat-786476,Altorfer CAT,Altorfer CAT,Q109616115,us-ia.geojson|us-il.geojson|us-in.geojson|us-mo.geojson,,0,Altorfer CAT,altorfer-cat,only_png,,altorfer-cat.png
supermarket,alvo-f276cb,Alvo,Alvo,Q16068936,be|lu,,0,Alvo,alvo,only_png,,alvo.png
supermarket,ampm-6b65f1,AM:PM,AM:PM,Q6891113,il,,0,AM:PM,am-pm,only_png,,am-pm.png
furniture,amartfurniture-0da980,Amart Furniture,Amart Furniture,Q114119879,au,,0,Amart Furniture,amart-furniture,only_png,,amart-furniture.png
fast_food,amatos-862b87,Amato's,Amato's,Q4740614,us-ma.geojson|us-me.geojson|us-nh.geojson|us-vt.geojson,,0,Amato's,amatos,only_png,,amatos.png
pharmacy,amavita-7092c5,Amavita,Amavita,Q93733901,ch,,0,Amavita,amavita,only_png,,amavita.png
clothes,amazingred-7b6907,Amazing red,Amazing red,,ru,,0,Amazing red,amazing-red,no,,
books,amazonbooks-1bd7b6,Amazon Books,Amazon Books,Q22906322,us,,0,Amazon Books,amazon-books,only_png,,amazon-books.png
supermarket,amazonfresh-21d28e,Amazon Fresh,Amazon Fresh,Q4740834,001,cn,0,Amazon Fresh,amazon-fresh,both,amazon-fresh.svg,amazon-fresh.png
convenience,amazongo-f1e40b,Amazon Go,Amazon Fresh,Q27676067,us,,0,Amazon Fresh,amazon-fresh,both,amazon-fresh.svg,amazon-fresh.png
confectionery,ambalafoods-bdbf63,Ambala Foods,Ambala,Q111806237,gb,,0,Ambala,ambala,only_png,,ambala.png
pub,ambertaverns-eaed91,Amber Taverns,Amber Taverns,Q122829228,gb,,0,Amber Taverns,amber-taverns,only_png,,amber-taverns.png
cinema,amc-71ff56,AMC,AMC,Q294721,hk|us,,6,AMC,amc,only_png,,amc.png
pharmacy,amcal-a4bb5f,Amcal,Amcal,Q63367373,au,,5,Amcal,amcal,only_png,,amcal.png
clothes,americatoday-2d6bb0,America Today,America Today,Q97011125,be|de|nl,,0,America Today,america-today,only_png,,america-today.png
fast_food,americandeli-4d2ff4,American Deli,American Deli,Q119993570,us,,0,American Deli,american-deli,only_png,,american-deli.png
clothes,americaneagleoutfitters-0e6d3d,American Eagle Outfitters,American Eagle Outfitters,Q2842931,ca|il|us,,1,American Eagle Outfitters,american-eagle-outfitters,only_png,,american-eagle-outfitters.png
sports,americangolf-03b7aa,American Golf,American Golf,Q62657494,gb|ie,,0,American Golf,american-golf,only_png,,american-golf.png
gift,americangreetings-43d507,American Greetings,American Greetings,Q464767,us,,0,American Greetings,american-greetings,only_png,,american-greetings.png
trade,americanroofingsupply-930674,American Roofing Supply,American Roofing Supply,Q114515313,us-az.geojson|us-co.geojson|us-id.geojson|us-il.geojson|us-in.geojson|us-mn.geojson|us-nd.geojson|us-ne.geojson|us-sd.geojson|us-wi.geojson,,0,American Roofing Supply,american-roofing-supply,no,,
furniture,americansignaturefurniture-a5c7fa,American Signature Furniture,American Signature Furniture,Q63859411,us,,0,American Signature Furniture,american-signature-furniture,only_png,,american-signature-furniture.png
clothes,americanvintage-3937bd,American Vintage,American Vintage,Q2422884,001,,0,American Vintage,american-vintage,only_png,,american-vintage.png
convenience,ameristop-f1e40b,AmeriStop,AmeriStop,Q66048258,us,,0,AmeriStop,ameristop,only_png,,ameristop.png
supermarket,ametllerorigen-774072,Ametller Origen,Ametller Origen,Q20106290,ad|es,,0,Ametller Origen,ametller-origen,only_png,,ametller-origen.png
restaurant,amici-96af40,Amici's East Coast Pizzeria,Amici,Q66133409,us,,0,Amici,amici,only_png,,amici.png
supermarket,amigo-dde59d,Amigo,Amigo,Q4746234,us,,3,Amigo,amigo,only_png,,amigo.png
fast_food,amigos-041fc3,Amigos,Amigos,Q104878696,us-ne.geojson,,0,Amigos,amigos,only_png,,amigos.png
supermarket,amigos-a6c312,Amigos,Amigos,Q115350331,us-tx.geojson,,1,Amigos,amigos,only_png,,amigos.png
convenience,amoco-f1e40b,Amoco,Amoco,Q465952,us,,0,Amoco,amoco,only_png,,amoco.png
ice_cream,amorino-d14110,Amorino,Amorino,Q2843884,ae|ch|cz|de|es|fr|gb|gr|ie|it|lu|ma|mt|mx|pt|qa|us,,0,Amorino,amorino,only_png,,amorino.png
convenience,ampm-4d6b4b,ampm,ampm,Q306960,001,,0,ampm,ampm,only_png,,ampm.png
convenience,foodary-0b0ae9,Foodary,Ampol,Q4748528,au,,1,Ampol,ampol,only_png,,ampol.png
cafe,amtcoffee-ff9b1e,AMT Coffee,AMT Coffee,Q80229,gb|ie,,0,AMT Coffee,amt-coffee,no,,
dairy,amul-6e9671,Amul,Amul,Q2721482,in,,0,Amul,amul,both,amul.svg,amul.png
ice_cream,amysicecreams-8697a4,Amy's Ice Creams,Amy's Ice Creams,Q4749045,us,,0,Amy's Ice Creams,amys-ice-creams,only_png,,amys-ice-creams.png
cosmetics,amavia-55348e,Amávia,Amávia,Q130359851,br,,0,Amávia,amavia,only_png,,amavia.png
clothes,anphuoc-099fcb,An Phước,An Phước,,vn,,0,An Phước,an-phuoc,no,,
clothes,anabelarto-107191,Anabel Arto,Anabel Arto,Q117706531,bg|pl|ua,,0,Anabel Arto,anabel-arto,only_png,,anabel-arto.png
outdoor,anaconda-a827df,Anaconda,Anaconda,Q105981238,au,,0,Anaconda,anaconda,only_png,,anaconda.png
pharmacy,anadolueczanesi-ba5564,Anadolu Eczanesi,Anadolu Eczanesi,,tr,,0,Anadolu Eczanesi,anadolu-eczanesi,no,,
clothes,anatomie-0a21d9,Anatomie,Anatomie,Q115608133,us,,0,Anatomie,anatomie,only_png,,anatomie.png
fast_food,andoks-33d36e,Andok's,Andok's,Q62267166,ph,,0,Andok's,andoks,only_png,,andoks.png
clothes,andrews-d0a189,Andrews,Andrews,Q139105576,bg,,0,Andrews,andrews,only_png,,andrews.png
shoes,andre-c57706,André,André,Q2847114,fr,,0,André,andre,no,,
ice_cream,andysfrozencustard-8697a4,Andy's Frozen Custard,Andy's Frozen Custard,Q4760327,us,,0,Andy's Frozen Custard,andys-frozen-custard,only_png,,andys-frozen-custard.png
bakery,boulangerieange-731a34,Ange,Ange,Q98383422,fr,,0,Ange,ange,only_png,,ange.png
fast_food,angelsburger-33d36e,Angel's Burger,Angel's Burger,Q62267228,ph,,0,Angel's Burger,angels-burger,only_png,,angels-burger.png
supermarket,angelocaputosfreshmarkets-5ca8e2,Angelo Caputo's Fresh Markets,Angelo Caputo's Fresh Markets,Q118594294,us-il.geojson,,0,Angelo Caputo's Fresh Markets,angelo-caputos-fresh-markets,only_png,,angelo-caputos-fresh-markets.png
fishing,anglingdirect-564c97,Angling Direct,Angling Direct,Q119276672,gb,,0,Angling Direct,angling-direct,only_png,,angling-direct.png
furniture,angstrem-e999c2,Angstrem,Angstrem,,ru,,0,Angstrem,angstrem,no,,
shoes,anikaschuh-0833e2,anika schuh,anika schuh,Q1815747,de,,0,anika schuh,anika-schuh,only_png,,anika-schuh.png
pet,animalis-aea085,Animalis,Animalis,Q2850015,fx,,0,Animalis,animalis,only_png,,animalis.png
pet,animates-b0a57a,Animates,Animates,Q110299350,nz,,0,Animates,animates,only_png,,animates.png
pet,animax-67c127,Animax,Animax,Q119440709,ro,,0,Animax,animax,only_png,,animax.png
restaurant,anjapparchettinadrestaurant-d9e7a3,Anjappar Chettinad Restaurant,Anjappar Chettinad Restaurant,Q4765786,in,,0,Anjappar Chettinad Restaurant,anjappar-chettinad-restaurant,only_png,,anjappar-chettinad-restaurant.png
bakery,anker-4c6659,Anker,Anker,Q557116,at|sk,,0,Anker,anker,only_png,,anker.png
clothes,anntaylor-0615dc,Ann Taylor,Ann Taylor,Q4766699,ca|us,,0,Ann Taylor,ann-taylor,only_png,,ann-taylor.png
clothes,annabella-dd2826,Anna Bella,Anna Bella,Q133255703,ca-on.geojson,,0,Anna Bella,anna-bella,only_png,,anna-bella.png
clothes,annavantoor-91c4cd,Anna van Toor,Anna van Toor,Q124161378,nl,,0,Anna van Toor,anna-van-toor,only_png,,anna-van-toor.png
convenience,annabella-597303,Annabella,Annabella,Q127785313,ro,,0,Annabella,annabella,only_png,,annabella.png
supermarket,annabella-62a473,Annabella,Annabella,Q127785313,ro,,0,Annabella,annabella,only_png,,annabella.png
cafe,anneandmax-4a052f,Anne&Max,Anne&Max,Q123420280,nl,,0,Anne&Max,anne-max,only_png,,anne-max.png
pharmacy,anripharm-996e17,Anri-Pharm,Anri-Pharm,Q125670620,ua,,2,Anri-Pharm,anri-pharm,no,,
clothes,ansons-74806d,Anson's,Anson's,Q570037,de,,0,Anson's,ansons,only_png,,ansons.png
restaurant,anthonyscoalfiredpizza-96af40,Anthony's Coal Fired Pizza,Anthony's Coal Fired Pizza,Q117536208,us,,0,Anthony's Coal Fired Pizza,anthonys-coal-fired-pizza,only_png,,anthonys-coal-fired-pizza.png
clothes,anthropologie-ac779b,Anthropologie,Anthropologie,Q4773903,ca|gb|us,,0,Anthropologie,anthropologie,only_png,,anthropologie.png
pub,antic-eaed91,Antic,Antic,Q123913080,gb,,0,Antic,antic,only_png,,antic.png
clothes,antoineetlili-9da203,Antoine et Lili,Antoine et Lili,Q105338416,ch|fx,,0,Antoine et Lili,antoine-et-lili,no,,
pharmacy,antonandwillem-f887ab,Anton et Willem,Anton & Willem,Q91330267,fx,,0,Anton & Willem,anton-willem,only_png,,anton-willem.png
clothes,antonelle-90f7b7,Antonelle,Antonelle,Q105082567,fx,,0,Antonelle,antonelle,only_png,,antonelle.png
outdoor,anwbwinkel-88720f,ANWB,ANWB,Q2646455,nl,,0,ANWB,anwb,only_png,,anwb.png
fast_food,anytyme-60a83c,AnyTyme,AnyTyme,Q116172805,nl,,0,AnyTyme,anytyme,only_png,,anytyme.png
clothes,aoki-85f881,AOKI,AOKI,Q125461833,jp,,1,AOKI,aoki,only_png,,aoki.png
fast_food,apachepizza-1b23ec,Apache Pizza,Apache Pizza,Q22031794,gb-nir|ie,,0,Apache Pizza,apache-pizza,only_png,,apache-pizza.png
convenience,aplus-f1e40b,APlus (Sunoco),APlus,Q4646934,us,,0,APlus,aplus,no,,
pharmacy,apollopharmacy-95192b,Apollo Pharmacy,Apollo Pharmacy,Q62562612,in,,0,Apollo Pharmacy,apollo-pharmacy,only_png,,apollo-pharmacy.png
restaurant,aposto-051971,Aposto,Aposto,Q129740663,de,,0,Aposto,aposto,only_png,,aposto.png
pharmacy,apotek1-bfbf58,Apotek 1,Apotek 1,Q4581428,no,,0,Apotek 1,apotek-1,only_png,,apotek-1.png
pharmacy,apotekhjartat-bc5266,Apotek Hjärtat,Apotek Hjärtat,Q10416114,se,,0,Apotek Hjärtat,apotek-hjartat,only_png,,apotek-hjartat.png
pharmacy,apotekk24-5c6039,Apotek K-24,Apotek K-24,Q56390232,id,,1,Apotek K-24,apotek-k-24,only_png,,apotek-k-24.png
pharmacy,apoteket-bc5266,Apoteket,Apoteket,Q1785637,se,,0,Apoteket,apoteket,only_png,,apoteket.png
pharmacy,apoteksgruppen-bc5266,Apoteksgruppen,Apoteksgruppen,Q10416129,se,,0,Apoteksgruppen,apoteksgruppen,no,,
pharmacy,apotheka-ab5e8f,Apotheka,Apotheka,,ee|lt|lv,,0,Apotheka,apotheka,no,,
restaurant,applebees-2fabb0,Applebee's,Applebee's Neighborhood Grill & Bar,Q621532,001,,3,Applebee's Neighborhood Grill & Bar,applebees-neighborhood-grill-bar,only_png,,applebees-neighborhood-grill-bar.png
convenience,applegreen-cc2a33,Applegreen,Applegreen,Q7178908,gb|ie|us,,0,Applegreen,applegreen,only_png,,applegreen.png
pharmacy,aptekarodzinna-cf61fb,Apteka Rodzinna,Apteka Rodzinna,,pl,,0,Apteka Rodzinna,apteka-rodzinna,no,,
pharmacy,aptekasloneczna-cf61fb,Apteka Słoneczna,Apteka Słoneczna,,pl,,0,Apteka Słoneczna,apteka-soneczna,no,,
pharmacy,aptekaru-288c27,apteka.ru,apteka.ru,Q126917867,ru,,0,apteka.ru,apteka-ru,no,,
supermarket,ara-271a34,Ara,Ara,Q63148677,co,,0,Ara,ara,both,ara.svg,ara.png
shoes,ara-59c06d,ara,ara,Q623598,at|de,,2,ara,ara,both,ara.svg,ara.png
restaurant,arabiata-5ada12,Arabiata,Arabiata,Q133502046,eg,,0,Arabiata,arabiata,no,,
cafe,arabica-e2a804,Arabica,Arabica,Q115987749,tr,,0,Arabica,arabica,only_png,,arabica.png
convenience,aral-1fe310,Aral,Aral,Q565734,de|lu,,1,Aral,aral,only_png,,aral.png
convenience,arambaghfoodmart-bb430b,Arambagh Foodmart,Arambagh Foodmart,Q130550508,in,,2,Arambagh Foodmart,arambagh-foodmart,only_png,,arambagh-foodmart.png
clothes,aramis-c7d1e1,Aramis,Aramis,Q115698828,br,,0,Aramis,aramis,only_png,,aramis.png
supermarket,araz-d4a1bc,Araz,Araz,Q97224746,az,,0,Araz,araz,only_png,,araz.png
fast_food,arbys-3c08fb,Arby's,Arby's,Q630866,ca|tr|us,,0,Arby's,arbys,both,arbys.svg,arbys.png
clothes,arcteryx-ac779b,Arc'teryx,Arc'teryx,Q3271455,ca|gb|us,,0,Arc'teryx,arcteryx,only_png,,arcteryx.png
cafe,arcaffe-10eb89,Arcaffe,Arcaffe,Q2897147,il,,0,Arcaffe,arcaffe,only_png,,arcaffe.png
pet,arcaplanet-fc1a4b,Arcaplanet,Arcaplanet,Q105530937,it,,0,Arcaplanet,arcaplanet,only_png,,arcaplanet.png
shoes,arche-64a960,Arche,Arche,Q105063522,be|fr|jp|us,,0,Arche,arche,only_png,,arche.png
gift,archies-66da3e,Archies,Archies,Q4786843,in,,0,Archies,archies,only_png,,archies.png
shoes,archive-067547,Archive,Archive,Q116431114,za,,0,Archive,archive,only_png,,archive.png
fast_food,arcticcircle-4d2ff4,Arctic Circle,Arctic Circle,Q4787501,us,,0,Arctic Circle,arctic-circle,only_png,,arctic-circle.png
supermarket,arddiscount-0cb133,Ard Discount,Ard Discount,Q105102666,it,,0,Ard Discount,ard-discount,only_png,,ard-discount.png
clothes,ardene-d1f154,Ardene,Ardene,Q2860764,ae|ca|om|sn|us,,0,Ardene,ardene,no,,
sports,areioutdoorgear-f9c896,Arei Outdoor Gear,Arei Outdoor Gear,Q114343299,id,,0,Arei Outdoor Gear,arei-outdoor-gear,only_png,,arei-outdoor-gear.png
restaurant,arepaandco-e997f8,Arepa & Co,Arepa & Co,Q125421682,gb-lon.geojson,,0,Arepa & Co,arepa-co,only_png,,arepa-co.png
shoes,arezzo-7c075c,Arezzo,Arezzo,Q109569586,br,,0,Arezzo,arezzo,only_png,,arezzo.png
furniture,arhaus-a5c7fa,Arhaus,Arhaus,Q35689887,us,,0,Arhaus,arhaus,only_png,,arhaus.png
supermarket,arhelan-9e6a6c,Arhelan,Arhelan,Q121945016,pl,,0,Arhelan,arhelan,no,,
clothes,aritzia-0615dc,Aritzia,Aritzia,Q4791147,ca|us,,0,Aritzia,aritzia,only_png,,aritzia.png
books,ark-ed60d1,Ark bokhandel,Ark bokhandel,Q11958706,no,,0,Ark bokhandel,ark-bokhandel,no,,
pet,arkenzoo-8a75dc,Arken Zoo,Arken Zoo,Q16497087,se,,0,Arken Zoo,arken-zoo,only_png,,arken-zoo.png
clothes,arket-3937bd,Arket,Arket,Q86668300,001,,0,Arket,arket,only_png,,arket.png
confectionery,arko-2c21b2,arko,arko,Q673647,de,,0,arko,arko,only_png,,arko.png
clothes,armandthiery-f2b18a,Armand Thiery,Armand Thiery,Q2861975,be|fx,,0,Armand Thiery,armand-thiery,only_png,,armand-thiery.png
clothes,armaniexchange-3937bd,Armani Exchange,Armani Exchange,Q56045740,001,,0,Armani Exchange,armani-exchange,only_png,,armani-exchange.png
bakery,armbruster-3f448e,Armbruster,Armbruster,Q67987954,de,,0,Armbruster,armbruster,only_png,,armbruster.png
clothes,armorlux-90f7b7,Armor Lux,Armor Lux,Q951079,fx,,0,Armor Lux,armor-lux,only_png,,armor-lux.png
pharmacy,arnika-edd407,Arnika,Arnika,,cz|pl|sk,,0,Arnika,arnika,no,,
cafe,aromaespressobar-872610,Aroma Espresso Bar,Aroma Espresso Bar,Q2909872,ca-on.geojson|ua|us-fl.geojson,,1,Aroma Espresso Bar,aroma-espresso-bar,only_png,,aroma-espresso-bar.png
cafe,aromajoes-243cad,Aroma Joe's,Aroma Joe's,Q96475501,us,,0,Aroma Joe's,aroma-joes,only_png,,aroma-joes.png
cafe,aromakava-d74022,Aroma Kava,Aroma Kava,Q102175745,ua,,1,Aroma Kava,aroma-kava,only_png,,aroma-kava.png
restaurant,aroogas-96af40,Arooga's,Arooga's,Q72963322,us,,0,Arooga's,aroogas,only_png,,aroogas.png
fast_food,artlunch-58d77e,Art Lunch,Art Lunch,Q138317516,am|ru,,0,Art Lunch,art-lunch,only_png,,art-lunch.png
clothes,arthur-90f7b7,Arthur,Arthur,Q104196818,fx,,0,Arthur,arthur,only_png,,arthur.png
cosmetics,aruma-39e58e,Aruma,Aruma,,pe,,0,Aruma,aruma,no,,
clothes,ascolour-daf281,AS Colour,AS Colour,Q121646382,au|gb|nz,,0,AS Colour,as-colour,only_png,,as-colour.png
convenience,asda-232829,Asda,Asda,Q297410,gb,,0,Asda,asda,both,asda.svg,asda.png
supermarket,asda-a8278b,Asda,Asda,Q297410,gb,,2,Asda,asda,both,asda.svg,asda.png
pharmacy,asda-b98d4f,Asda,Asda,Q297410,gb,,2,Asda,asda,both,asda.svg,asda.png
cafe,asdacafe-a89223,Asda Café,Asda,Q297410,gb,,1,Asda,asda,both,asda.svg,asda.png
convenience,asdaexpress-232829,Asda Express,Asda Express,Q114826023,gb,,0,Asda Express,asda-express,only_png,,asda-express.png
convenience,asdaonthemove-232829,Asda On The Move,Asda On The Move,Q105221621,gb,,1,Asda On The Move,asda-on-the-move,only_png,,asda-on-the-move.png
furniture,ashleyhomestore-a694b9,Ashley HomeStore,Ashley HomeStore,Q4805437,ca|us,,2,Ashley HomeStore,ashley-homestore,no,,
books,asiabooks-06b756,Asia Books,Asia Books,Q4806347,th,,0,Asia Books,asia-books,only_png,,asia-books.png
fast_food,asiahung-6ea233,Asiahung,Asiahung,Q100406310,de,,0,Asiahung,asiahung,only_png,,asiahung.png
shoes,asics-9b62dc,ASICS,ASICS,Q327247,001,,0,ASICS,asics,both,asics.svg,asics.png
restaurant,askitalian-9b5453,ASK Italian,ASK Italian,Q4807056,gb,,0,ASK Italian,ask-italian,only_png,,ask-italian.png
furniture,asko-32ceba,Asko,Asko,Q11853132,fi,,0,Asko,asko,only_png,,asko.png
furniture,askonabytek-8f409c,ASKO Nábytek,ASKO Nábytek,Q58197384,cz,,0,ASKO Nábytek,asko-nabytek,only_png,,asko-nabytek.png
furniture,askonabytok-d1803c,ASKO Nábytok,ASKO Nábytok,Q139601355,sk,,0,ASKO Nábytok,asko-nabytok,only_png,,asko-nabytok.png
furniture,askona-e999c2,Askona,Askona,Q4071319,ru,,0,Askona,askona,only_png,,askona.png
bakery,asprod-839c38,Asprod,Asprod,Q111784377,pl,,0,Asprod,asprod,no,,
supermarket,assaiatacadista-20f2a8,Assaí Atacadista,Assaí Atacadista,Q28679415,br,,0,Assaí Atacadista,assai-atacadista,both,assai-atacadista.svg,assai-atacadista.png
pharmacy,asterpharmacy-15bf8e,Aster Pharmacy,Aster Pharmacy,Q124453575,ae,,0,Aster Pharmacy,aster-pharmacy,only_png,,aster-pharmacy.png
supermarket,aswakassalam-dc016e,Aswak Assalam أسواق السلام,Aswak Assalam أسواق السلام,Q2868678,ma,,0,Aswak Assalam أسواق السلام,aswak-assalam,no,,
houseware,athome-d77d08,At Home,At Home,Q5522290,us,,1,At Home,at-home,only_png,,at-home.png
mobile_phone,atandt-1b6a25,AT&T,AT&T,Q298594,mx|us,,7,AT&T,at-t,both,at-t.svg,at-t.png
supermarket,atacadao-0e6c71,Atacadão,Atacadão,Q2868739,br|ma,,0,Atacadão,atacadao,only_png,,atacadao.png
clothes,athleta-0615dc,Athleta,Athleta,Q105722424,ca|us,,0,Athleta,athleta,only_png,,athleta.png
sports,athletics-d7f1c6,Athletics,Athletics,Q116871533,ua,,4,Athletics,athletics,only_png,,athletics.png
clothes,atmosphere-7cc878,Atmosphere,Atmosphere,Q118398853,ca-ab.geojson|ca-bc.geojson,,0,Atmosphere,atmosphere,only_png,,atmosphere.png
mobile_phone,atom-bb2221,ATOM,ATOM,Q24035910,mm,,1,ATOM,atom,only_png,,atom.png
cafe,attendant-eb3447,Attendant,Attendant,Q113990151,gb-lon.geojson,,0,Attendant,attendant,only_png,,attendant.png
gift,atticsalt-ae6503,Attic Salt,Attic Salt,Q108409773,us-az.geojson|us-ca.geojson|us-co.geojson|us-id.geojson|us-il.geojson|us-in.geojson|us-ks.geojson|us-la.geojson|us-mo.geojson|us-ne.geojson|us-nv.geojson|us-ok.geojson|us-or.geojson|us-tx.geojson|us-ut.geojson|us-wa.geojson,,0,Attic Salt,attic-salt,only_png,,attic-salt.png
country_store,atwoods-e159b8,Atwoods,Atwoods,Q4818874,us,,0,Atwoods,atwoods,only_png,,atwoods.png
mobile_phone,aushop-0a8be9,auショップ,au,Q307110,jp,,1,au,au,only_png,,au.png
fast_food,aubonpain-9652cd,Au Bon Pain,Au Bon Pain,Q4818942,in|th|us,,0,Au Bon Pain,au-bon-pain,only_png,,au-bon-pain.png
restaurant,aubureau-dee615,Au Bureau,Au Bureau,Q100701566,fr,,0,Au Bureau,au-bureau,only_png,,au-bureau.png
bakery,aupaindemongrandpere-09ad2c,Au Pain de mon Grand-Père,Au Pain de mon Grand-Père,Q128837687,fx,,0,Au Pain de mon Grand-Père,au-pain-de-mon-grand-pere,only_png,,au-pain-de-mon-grand-pere.png
outdoor,auvieuxcampeur-6bb650,Au vieux campeur,Au vieux campeur,Q2409646,fx,,0,Au vieux campeur,au-vieux-campeur,only_png,,au-vieux-campeur.png
clothes,aubade-3937bd,Aubade,Aubade,Q2870536,001,,0,Aubade,aubade,only_png,,aubade.png
hardware,aubuchonhardware-a223fb,Aubuchon Hardware,Aubuchon Hardware,Q4819216,us,,0,Aubuchon Hardware,aubuchon-hardware,no,,
supermarket,auchan-05ddc8,Auchan,Auchan,Q758603,ci|cn|fr|hu|lu|mr|pl|pt|ro|sn,,0,Auchan,auchan,both,auchan.svg,auchan.png
supermarket,auchandrive-715442,Auchan Drive,Auchan Drive,Q2870659,fr|lu,,0,Auchan Drive,auchan-drive,only_png,,auchan-drive.png
supermarket,auchansupermarche-c16b1c,Auchan Supermarché,Auchan Supermarché,Q105857776,fr,,2,Auchan Supermarché,auchan-supermarche,only_png,,auchan-supermarche.png
supermarket,auchansupermercado-a14fce,Auchan Supermercado,Auchan Supermercado,Q105857776,pt,,0,Auchan Supermercado,auchan-supermercado,only_png,,auchan-supermercado.png
bakery,augustin-09ad2c,Augustin,Augustin,Q130232585,fx,,0,Augustin,augustin,no,,
fast_food,auntieannes-658eea,Auntie Anne's,Auntie Anne's,Q4822010,001,,1,Auntie Anne's,auntie-annes,only_png,,auntie-annes.png
restaurant,aureliospizza-96af40,Aurelio's Pizza,Aurelio's Pizza,Q4822251,us,,0,Aurelio's Pizza,aurelios-pizza,only_png,,aurelios-pizza.png
outdoor,aussiedisposals-a827df,Aussie Disposals,Aussie Disposals,Q117847729,au,,0,Aussie Disposals,aussie-disposals,only_png,,aussie-disposals.png
